RH,RH2,RH3,RH4
84.71482534257962,83.04700265303181,83.22671303776967,85.8197306366639
84.64749460718402,84.24586221157428,84.54001444634886,86.14633695427999
86.14943062960977,88.33478301846222,87.48003189968559,87.58410327397941
89.63565616850242,88.82416606724766,89.69347151196068,90.8015807478003
88.58345805842212,89.07252366615229,87.46183379360536,89.80963346252425
91.42895522445912,89.1247815718952,88.27903466304396,87.17060142606594
86.21321555293142,83.65606869281852,84.91394064553384,83.6950596528462
81.57501099322856,80.1034196996532,81.26032095156029,80.68319717957127
79.97266805781774,76.78652681045887,81.99937736063364,72.97108480059326
72.64002511721901,72.14706013843232,69.20398221377744,71.17660551265767
68.32488647188926,69.30585607449208,63.99878771217867,60.05329120106091
60.14786827173032,60.72962503358836,56.42941391765937,57.82560294163184
58.991575038844914,60.37771618792265,59.62501245674862,64.20277255737952
63.38458861531406,66.42523459009519,68.46428894693554,70.08802126664496
75.21837925014368,75.41442167214524,77.25017530214406,83.25372652383301
84.88387334461963,87.07542469100682,89.86221313281212,92.64361527990116
94.37314616810906,97.04748947097896,99.38490680225578,98.89581175566124
99.36402340870228,100.0,98.74083816480928,98.24018277195188
98.48055366651468,99.00666159758006,93.72898076205588,95.81481583545305
89.92852816385523,89.79436171509619,84.18110559259073,84.91705498770042
81.70578121445861,79.07124088160452,77.97444728570237,71.44001695535232
69.26130250352219,59.33731062681835,58.88766273267248,54.9661819368318
47.85442823024885,46.18472837873749,43.02834196975529,40.97308873419016
42.68010559891938,45.16640548979656,44.36393891311807,44.698187202363975
46.922208094702846,47.67304487055132,48.88875532615965,48.47281014086952
50.69383517217648,51.23334853810025,53.50888411952758,53.00891068502029
54.51574786943641,56.07411450398066,55.96563638862151,57.22436112744625
59.581439144853306,58.96339719387103,61.45581892765806,62.41176789317304
63.089448215870405,64.84893471685294,62.85452787758853,66.27498966280493
69.3548660857652,69.5167501391919,72.07628907719128,71.91939672484925
72.8102831938696,72.77980926378413,79.29902471046331,81.6257631344498
84.90566396908146,85.66480614750763,86.68461282064845,89.31319580492789
88.504077907713,87.56306348210005,88.12492567523627,88.95086845560529
85.88321232857918,84.53763343072667,84.07410758381904,80.519985071634
80.7104396030392,83.28542523705877,83.54507518655092,84.20272950111584
80.80881811873783,80.573845640236,82.80624851412044,82.67129739325696
82.76330661764446,83.70578504454014,84.77989594778452,85.28805934679067
85.3505635460611,86.69715306170347,88.79280871610453,89.51997330504604
87.9831520733265,93.29206111078231,93.66023698158276,92.56755044573268
92.97588969778228,95.5087611711688,95.85401027568092,97.67970445022334
97.65533183553924,98.49262658842206,98.72225480361054,100.0
99.98865229875052,99.97509084445755,98.56873498187724,100.0
99.4469573479708,98.1858932736092,95.48885553385756,94.23161845129049
88.02312184010017,89.77670305293857,84.49358455177608,83.09795822481273
79.22984876668217,78.08056638088027,78.52333195461485,69.89645609306966
69.76742090439026,58.48930168717005,56.01771780235179,54.86333425856452
48.54503734883893,44.82766307517362,42.06852496295844,39.07477880006593
41.0870772996064,44.65960204122579,41.34839978279149,42.09730953179148
44.66247084300444,44.64600307604594,47.81411334620408,48.48422676936698
50.65104231380837,54.58823427271241,53.92013017223623,56.04662106097748
59.98578217083992,60.54525872159613,63.75845769606394,66.30822014181527
66.88583864046107,70.01342389307577,72.67982886476649,73.22246747437096
75.77352874192707,77.27205437547563,77.80247034273667,77.87949653268109
81.99555100137863,84.02462781380149,83.52904900175457,90.40513220547528
94.0447637108635,100.0,97.4607546597844,100.0
100.0,98.96617135987064,100.0,99.18448839661268
100.0,99.73504115769632,100.0,98.29966796643984
100.0,98.98208141960131,100.0,98.30614738394836
98.96668975511469,98.80087445018071,98.53768676084984,98.13428499206192
97.18088620156472,96.87358870744056,97.47790463181931,95.06998054695124
98.42473898550983,97.12131286657274,96.53717587747768,98.46071465302197
96.88280582841357,95.78475976443396,95.12602372408608,96.55910717806933
95.85012014021171,96.96217462949924,95.93825856990468,97.79917142694929
94.88061848780414,96.6748844428624,96.57269783000152,96.17406673572812
97.76283448734624,97.57887613207129,98.53762878790468,98.67398581311276
99.09053877190574,98.94784600301058,98.27368679565284,99.54115394655403
99.03864462932958,98.36920846059677,97.39078440604338,95.4554472141334
89.33304232100681,86.71605063618087,87.00614823110259,86.24349003934601
84.12201466898242,79.41427553689377,76.83469864288581,69.35066535087246
67.74176132486146,58.402450738538406,55.71100756550696,55.01182656276906
46.44318045256352,44.35880490714572,42.76386824269925,41.95785063111552
39.06858564995336,44.41533945823147,41.00735409393675,42.40077040901844
43.78964428313625,44.72449821923593,45.82191925137812,49.34395743036175
50.08650825716733,52.354897181520194,54.007053295365765,54.9736584462677
57.2640669645098,61.8478441748969,60.58605259966827,64.15697677289167
64.75559280352832,67.70646799428206,70.98984382057468,73.69338757882225
74.31690338534516,78.27551464390473,75.65302492993885,78.07814667225692
80.70022102877145,83.60614916362927,83.47270754113208,90.57207117992884
93.99403607432949,98.74737553487398,97.31175167107274,99.10645096616771
100.0,100.0,98.9232242916081,99.85002520873392
99.40209897200536,99.93250049956956,100.0,100.0
99.39808683114975,100.0,98.14099717300051,99.6026030364835
99.1403720592497,98.94157710743607,97.85303528046686,100.0
97.61618429509952,97.08487182520466,98.54220918971804,98.10184275957116
98.94610994561776,98.7799697833764,96.64717205292656,97.78314639381836
99.64098047146874,98.4997815156136,96.80818426939553,97.44523541126117
98.95589551573808,98.63792939774189,98.45674550014137,98.47212146916353
98.4308112256556,98.05396602963198,97.66401227553372,97.98599375775572
98.50540414047016,97.47586317815056,97.7487943038262,100.0
97.51118279981976,98.086173553096,100.0,100.0
99.77335487088187,99.54238131685037,96.69102956883386,95.33121971074222
89.41554210097192,88.71554626039938,85.79197578434243,86.28616641147143
82.39725463479428,78.75954410772975,75.30359654245942,70.31777367995788
70.99261841459267,58.52873758645401,55.78648456620792,53.90993069607561
49.03822836568269,45.96653519331508,42.281916700962455,40.90464928360446
41.04561515214412,43.688772713108754,43.831091564581264,45.04917630873133
45.75425797520625,48.61652018910686,50.756474454526014,53.94777417621799
54.78601615070963,56.56759537936824,61.867825216780936,63.9081173564385
67.42723128120251,70.29169122216474,75.78496422433642,75.59446176978373
79.36307074110454,80.87796868890196,82.01073532741083,85.81724965754313
87.7981380521853,87.3264519089191,86.18399561525838,90.0001238148796
90.80391856498451,93.8547794933331,89.64213970808954,90.18550228334011
88.18890669218436,87.61880340350346,90.26491198476938,87.56545811832333
87.47155588718805,91.34315416299806,88.85689962374755,88.39965253173376
87.79367486222598,85.70032754572486,82.37742649451994,72.28632945022959
68.18762821407904,67.4359356838088,70.4953304013057,66.608597628152
66.40125600018092,63.88982505229803,65.22863490564005,61.74785339693001
60.55027034808683,59.1271404676087,57.18395300460453,57.10888691570084
54.56574140724113,54.06153552851608,52.65559186348122,50.71573427079954
50.649688428717965,50.87872030240571,49.41084697433896,50.0352563186319
50.589872924545446,47.64845701111472,48.69660592642879,50.82150786841879
50.01290992253243,52.18601896342392,53.48157838496225,55.67053335847736
55.67676697026188,59.60331107760414,61.51047724239598,68.28619449147409
68.459360382539,71.48199144487435,70.85486420449442,70.10296499338057
73.61654005372763,74.2959554882368,80.04949263526953,82.16287702899707
81.97118559913197,86.82399749401523,87.7184872672676,86.94813337958057
89.74050737640995,87.9244620571176,90.12273754470066,88.16260939589141
88.12863108967782,85.26802985928896,83.95319839654175,81.48906292148729
83.63527991796335,81.41466577390861,83.28482117746897,82.83289173830869
81.5175608438826,79.9750055691317,82.60645644360017,82.19058436748108
83.75654673934092,84.85019985413405,84.41033922577485,85.19436283814221
84.77454455330329,86.01359441109376,87.27466689561373,88.88581090002246
90.03138222092085,91.04758178949552,92.81007201660958,94.75858636363364
92.59770614649932,94.37997838154448,94.74909348392636,95.0345074776623
96.91380844838204,100.0,98.1051139501126,97.73867989470628
98.63264128314088,98.4657212990812,98.44947661988904,98.58842741485448
97.92563451885572,97.64514617359444,96.35602197306028,95.82088936208588
89.91102557626684,89.03290761534373,87.57744567003677,84.87019602989174
82.47156811370306,78.53963537142342,77.87214775223683,69.00316477028095
70.03089577570563,57.81484806429662,57.879424493062025,55.22498636807162
48.49484908697831,44.074773440463424,41.736399052061145,40.72875160652066
39.98689276380783,43.64938293230311,40.403639701254974,42.24112283032372
43.28930816852603,45.03099745052074,48.93468956809694,49.863150219618646
53.00721300253923,55.74735125215867,60.67547624356642,64.88173565224022
68.93838831867788,71.24234055771058,75.46033830836672,76.82235535145922
81.66822437525077,84.9099095460681,87.23012421382866,90.9106926014165
91.78383359280024,96.29388604928488,97.49166129840734,98.9950231411602
100.0,98.41215134676963,98.05482994302248,99.250297735075
100.0,97.00792474658329,94.9224490549918,95.84686801587704
90.00234591026567,87.23584352984246,86.04799183703308,86.00628627368916
83.04012589495943,77.30727082783262,77.90887635072494,72.00909738469758
68.31946975357661,57.04909725756245,58.724603892167806,54.11740976671775
47.56420248543595,44.6758237297977,40.80627250706145,40.04879283893816
41.05711234891212,44.28389373789449,42.87649147078371,43.82016774552049
47.16867326310017,47.96945724849181,52.63903978514423,56.37187915975733
57.91862071223641,60.96419505008053,64.12977973987337,69.12154231249032
71.67310362285166,75.7078164659553,78.38206105851685,81.53229609434113
84.81194432351336,88.6517669175829,90.41676750618116,92.27109212181816
95.0848072099314,95.94796076995068,98.18053599535288,99.1875036492688
97.70174505209616,99.36352781023052,97.95093431666248,99.19050355679204
96.0280157295036,99.6493828893484,97.5847637680169,100.0
100.0,100.0,98.62012617964874,98.79808643102604
98.23793571643542,98.31472366449296,97.33416104389072,98.11546164442656
96.70042384594512,98.89305022942553,97.6031030006067,98.4589366925668
98.9588747119756,99.2722235559606,99.01223804692653,100.0
98.90268784058732,99.19020769813535,97.8775263907834,98.98168825111546
97.95012456044324,99.27708306082825,98.39449877916176,98.79235789393702
98.97935864020488,95.9152180812813,97.01839249018138,94.81415274923503
96.2730124656676,95.15290380817328,94.0344272884908,93.49238954467498
93.0586196322758,92.85876703742208,92.4834934680986,89.81252333493083
89.21919655712853,89.8391887780241,85.44225346562806,89.38742030173545
89.69915572843843,92.02784642343624,88.8331454285115,89.90600784821245
89.87734278215889,88.01134839869084,87.62379490150079,87.69134844735402
87.66601533157677,87.86571921141464,88.0536976107116,88.33684593932529
88.92946784768793,84.92991663308948,80.42644917854945,73.79480940632476
68.21667253385161,68.46584500566792,70.03446226452812,66.70655184056918
66.66262252444169,64.14310030119631,63.32293408546558,61.08695938263989
59.78409530176047,60.60691475382022,57.43572478317861,55.93677844436356
55.486540913941816,54.88211865777202,55.09258574826371,54.99758679699352
53.48597970342384,55.40361457571368,52.37723674169474,52.853384788679485
53.04957986053381,53.73448890825628,54.59354852694883,53.02947156638054
53.52146597156259,55.219986236869694,58.93218142439811,57.668408211185145
61.79076712555365,61.060254559940525,60.00493501394778,67.3573585708485
68.41649679334856,71.51417403163636,69.0340413638999,70.40242205958312
73.9467630097692,73.42424393712716,78.29941833310127,81.39619304017776
85.34693663404441,88.20215440485521,88.8481173321646,89.23576141800665
88.17117640680165,89.83847890976467,88.54761943707997,85.80960986552378
85.28199436286084,87.17226861683481,83.21564965762225,82.00551299794928
83.11625207245537,83.49783164266587,83.18028105762563,83.9662410857465
80.87271172108976,81.22391790765927,81.04890401351226,81.1379607583017
82.35272335837844,82.10760096070722,84.32363209067606,84.4233130948464
85.21157462500888,85.61178846684487,87.67220975962461,88.97516649325873
88.9922494432739,88.71930641378083,90.10939024165536,92.14970001549626
91.9519541492018,93.88238822859736,95.07259296814316,94.66476715477886
95.40029940776874,95.61820745362252,100.0,98.13296451219796
99.62514672876624,100.0,99.46294661865356,98.85201274506704
98.24783225738304,98.31592504179476,98.81278574572316,100.0
99.29192223486172,96.23663596563918,99.6326388285586,99.57408389572518
97.3560374901706,98.10478867924428,96.27799367946538,96.9995237367897
98.70815275154456,95.67428745180968,99.89362778413702,98.11339964766964
98.887332389881,98.74082569462884,100.0,99.88243191877856
98.36444312294331,98.86244307520012,98.00042461211366,100.0
98.36039878883564,96.96069098770757,100.0,97.27855908713262
98.40072236542396,98.70568835897602,96.31936151219422,96.91105382679132
93.97642655547736,94.65427881957268,93.20275427332643,93.17455416774963
92.31730048162748,91.0456773667448,91.06106229707504,91.35215593509218
90.577701585689,92.65744653922668,86.32028703098214,91.61200156186506
90.44038921475162,94.08876903981896,87.78276522439157,90.4763124466862
86.72715030357674,87.19910119268344,90.47337880102346,87.17108503507914
88.63130104046145,88.80873654904526,89.24103542395572,87.24439477238084
88.66071664720766,84.21659908909284,83.59207834666482,74.59889312906246
70.5202684582382,69.6340087598886,67.70643540615552,66.66520654702285
67.27256357012901,64.33424769092903,62.11653193178878,62.3215255801266
57.62132570575896,58.701567004945545,59.39541106461488,58.10086643732341
59.61423758305314,61.13468458243756,62.00672758122936,64.08676965831663
65.85045353582713,67.17205619821168,69.964856085295,72.16028829627051
74.09318572524694,76.13772716331621,80.32515948812076,82.1312617959788
84.56493670087043,86.80921848000385,90.57772986902016,92.49748957538836
94.82582129701926,94.96033580749888,98.46722548490476,98.84593909698556
97.16759330202564,100.0,99.27203730359668,98.0242522988058
97.85187138371668,98.3143450916688,95.99046981919938,97.74967438820528
91.25579464221194,89.05012914838127,86.79963232360305,86.09893347634748
82.2182707734024,79.12108187564586,78.56444309282297,70.81145057073644
69.71039427100506,58.7960524831806,57.03649469548362,54.56032037717885
46.03127227629832,44.59361615149415,42.2684438439324,40.38957999796213
41.5437669288765,42.32627793366276,45.149130033211,48.28493136142063
50.01433980022202,55.97922544721097,56.12283248932048,60.051576754074006
63.770713025307934,65.65894044849931,69.88410784212373,72.14809852660497
76.26305669163723,79.19696626803464,81.93264465597392,83.08995629853933
85.68983030015494,90.72918185507028,91.9029741969952,94.11876888469044
96.64836536064465,97.67105137734198,98.15756059112468,98.6461181362468
100.0,100.0,98.98013153800474,99.24263986858332
99.87607020800694,97.83891474824938,100.0,100.0
99.98541710764526,100.0,98.35486847402392,100.0
98.32489007301665,100.0,100.0,98.2615847178829
98.7414543447722,95.3211851701265,91.60818129493158,91.23200885895665
94.37625101402035,89.00945815373677,91.0625366812495,88.69155855365908
87.53822742029176,84.16203072815486,83.63764723828221,83.2143600955854
84.12431190727067,84.00526425572824,85.32092245811167,82.96548947305158
85.28133542515793,85.03608930993283,85.25397284719931,87.1261823920432
86.94594847460745,88.50449661299074,88.70329846002718,87.35117736065628
89.96685057002752,88.61305763432613,89.14243654999484,92.3518748531515
88.76229357046617,91.6999708875619,89.08852025908345,88.69493172258542
89.74551200387934,88.87081074418327,87.64361813460711,88.4131903866378
86.70589564645937,84.92636177863987,85.66724937525062,84.87895978479615
82.51399514341679,80.83981079827764,82.54611114193446,79.37641067006356
82.99775095672095,78.58594668459696,81.261011041086,75.97136954193547
72.89300709393261,72.72549426124722,70.03589934306387,67.6779817474916
70.5596786127329,69.40112453302807,62.69450506040776,61.0042195517125
57.0889966259285,59.564704574218105,59.311982865091686,58.71073438516677
58.719890995434135,60.08672251064469,60.56170874154847,62.82953243558232
65.81969721284185,68.00685560781147,70.68044711805865,73.67794509646278
75.94464684613219,79.17246792879146,80.8407393404938,85.94007538872472
86.68545597516832,90.83558600399176,93.23536677261568,94.9775247242093
97.52934786084867,97.84633749517192,99.26052725306783,97.49099523217316
98.42447265033688,100.0,98.6866692791193,98.12772962754836
98.00231380833068,99.08145217540896,98.49993610436402,100.0
99.61270788661054,98.1318222349786,99.31263022283667,100.0
99.56342774864596,100.0,100.0,97.5221264661425
97.29641825912474,97.01911544840966,92.77650291216608,89.84059408484336
92.58040129291057,90.6782012371799,92.90832440670694,89.92606347756566
87.03917174779316,83.486653348808,87.24335388520228,85.72400132573013
85.62610557718635,85.64928213216547,86.1246719637547,84.49435377010471
84.94770724871839,86.06392396770619,85.12634686084293,87.60916486005159
87.31349383105722,88.52807342920582,87.6138999008286,87.8086182265719
89.44978982576623,89.56030170938051,90.8466825728496,88.52811391265368
91.0255860753738,90.7478938253908,89.9686471604148,88.18088201691698
87.60091541856521,88.95402438742086,89.31783101967892,86.82955821208031
88.08914439360001,84.13466217309035,84.00328649913439,81.89590447019131
82.6638192610408,79.61213688872283,81.04202557938034,81.21496889404347
80.72927279948622,78.93399550300565,81.59339984281684,75.50942073843085
73.15134889824891,72.69750627266886,69.1325302067389,70.2402002665112
68.82306641161802,67.35538147730911,63.56454462354916,62.86777311829548
60.26257718038235,59.80643575318971,58.307883898516906,58.48710530418597
60.06658807028046,59.27385547170549,62.3734369769445,63.2668309473998
64.61544623347172,67.75288221315536,68.53811312927996,72.75769136282513
73.45753444795022,75.1114658675376,78.7764955423679,81.88418123900207
83.67867594070896,87.21444119498629,90.78590424642545,92.79429152605596
93.2050101644173,95.60070355927948,99.75567101142036,99.06281278970802
99.1406133486248,98.94454728517134,98.80677942041405,98.24415793494818
99.87497479581629,98.38691069380572,95.88989627766148,94.02273271463596
90.467098083308,89.33230940053923,86.69581507842547,85.4819023455819
83.45092630400451,77.36299689495424,76.49838902338325,71.14156831972537
70.78824397945458,57.68279245380459,58.882652679042224,55.61529331627108
46.9990364158921,44.77753799751999,39.70597118256839,42.22800775734204
40.60208388362141,44.35080185093822,39.9682409159932,41.61040755920995
42.17056154567871,40.796445663105146,40.41955153736793,40.85036984528496
41.34764892725874,41.2723635777537,40.45755065732997,42.03184988015073
44.29203597866034,44.1463877076708,47.92678657197567,45.88038242448186
47.64276834967064,49.83674514459754,52.95242786420152,55.00616283764127
56.1394492227524,60.351256406296194,62.01887109048904,68.29136296676202
67.90302916964691,71.04450296628808,71.80507497754564,69.61935385142563
70.89876175851089,73.39819997307353,77.87672800132947,81.61507775255531
83.03693611466048,87.03616981028351,86.4421993270373,89.2742647739062
86.66045549832003,90.4766287282137,89.78268680808092,85.99483499221358
86.86381533517819,86.7356465190277,82.33838960867816,80.48199189793249
83.59659891099083,82.15490586104356,82.88799797429695,83.76215989978286
81.29540022353173,82.51006179966134,81.76897542255938,82.85594555480886
82.89279919678113,82.41085246659736,82.20926436825677,82.51761071732773
83.11630180693678,85.53971353635144,84.48109593872891,85.69436148108133
86.51662044077428,87.79835298680689,90.02513953308262,91.7099884265243
91.82760110081018,93.79010468232306,93.06639562188886,94.15769624018084
94.96798600256945,94.9128712100372,97.02012856228995,98.90677753027218
100.0,97.0755643745012,96.62057525227928,100.0
99.7331361177248,100.0,99.16651396324346,99.0304882426135
100.0,99.69306460578244,97.08770496098,100.0
99.2939001599425,98.47092400146244,95.26314556844405,96.71923250663971
97.60898253316162,96.41948506705374,97.286108056458,98.22666203337708
99.49251895361968,99.40738881860456,99.23783554982477,98.44525294469857
100.0,99.79446504443791,98.1730862849208,96.5200396628698
96.03693313978638,91.76641842611652,87.99635405233013,88.52792367173618
84.16338032648369,81.47294812023956,80.08211402675526,76.86748414799801
73.23402004642412,73.8547944049473,68.9452554627417,67.2521951479662
66.97782828727995,63.25535296206,62.93523109747674,63.14885386549361
63.21278956668407,62.77879762243492,61.027054292848185,67.46310225109727
69.71646626040075,70.0512091853462,70.50395704669447,71.32530664142543
72.84826726946542,73.52418237278926,77.88618198111925,81.43738816281746
83.25816648623741,87.38574509178626,88.91497090891843,88.5980250070051
86.34494492082932,88.73975989873105,89.03385367117458,86.48901610205648
85.98706761627044,86.27810220652083,83.43282579694022,82.17847749736714
84.26129817992694,84.65828929352296,82.74174463247557,82.9229825432881
80.09918654533652,80.40199651977574,78.78892724089162,78.1953285952064
79.1572799242809,77.87539733041419,79.86530253098265,77.15487529332358
79.56718018655931,77.93556167930959,75.90500840054567,77.03979628036336
78.22763428208084,76.56983214250228,77.3313110974361,76.84018512212033
75.37929055080161,76.16278803977552,77.12696508820925,77.05889358096297
77.78589216096857,78.16884932365046,77.68796535012152,78.63612433969122
82.34863462941692,81.88874720222843,82.20265859134216,90.94183867278733
92.95086297689495,97.08073555852108,97.77056003691312,99.83822902708624
100.0,100.0,100.0,99.16813294861896
100.0,100.0,100.0,100.0
98.47787087866992,98.4937542451782,100.0,99.93640598269306
99.95078638913104,97.88488651651603,99.41192926602164,99.47870680232764
97.78829251138647,99.16653328990574,93.349424797301,93.72148218637687
93.70093514003544,88.49914389148987,89.54491604767728,89.89675352154255
86.23452836778075,84.2527557585323,82.24683394856775,80.23777030957184
81.11295473361058,79.20041313640642,79.7699086362818,78.14976632292714
77.50090262823241,76.43002055964853,76.86905888616835,75.13046836270303
75.60915832757257,76.45575791641846,77.95545459028023,80.11612234658776
83.918167373498,84.29060547500296,82.77588846555196,90.08925936688668
93.12510030510155,100.0,99.15496019922227,100.0
100.0,100.0,100.0,99.3503129422248
98.9728112164994,100.0,100.0,100.0
99.21816666779996,100.0,99.28095519071258,98.590507857098
99.11758819969064,97.62286166249042,99.77622553375764,99.71561787856658
96.8306989909347,97.3990474864476,94.49079738141933,95.96968105779638
94.93069302245593,92.9093261330885,90.57101913371427,89.08581483721503
88.73667685166264,86.5524726315251,84.14420972961531,83.00182858418188
79.88157345377023,79.92320373282108,76.93226019891695,78.74859690222904
76.99938489461073,75.67558273643961,75.41773579887949,75.04772458656464
76.44919083359326,76.46921597756632,77.2014250568283,78.73200246037592
81.83276303922678,82.36484370333334,84.21114753803593,91.14064727306094
93.24590756427985,99.270520799961,97.4908755957631,98.53728232995056
100.0,100.0,97.27592745135388,100.0
99.02338282572404,100.0,100.0,100.0
100.0,100.0,97.63273006248444,98.46504683470458
98.710508491102,100.0,99.70859036742276,98.26407397037136
96.82226805401991,96.08549223606671,98.63946700061712,97.1150318154067
97.90831064407227,96.73461869343976,96.62320978106123,98.13591299391592
96.97034964194074,94.11236820533716,95.28443198187442,95.6962368994973
96.3795387596824,97.6516196119162,95.27833975340282,94.62274082115668
93.8234858389092,91.81037851797387,91.15512613773303,93.79585547107186
92.07971762998048,92.073549380343,92.40755910399258,90.44908658406658
87.85788242289527,88.49390320958058,87.9840515596548,86.42324560189216
86.32986401801664,83.34077620301687,85.95279580872645,83.83091049189039
81.86567393576576,82.28660977794863,80.51156887741858,81.00736724768727
81.18029180857458,78.2331231122635,82.49168320081463,74.09677047772007
74.3381696703059,71.4208381483725,69.23494610475912,69.47435436342089
69.67610387002333,68.41833447508075,64.24823507718538,63.11888568521451
58.92146204430311,59.76458716011393,58.96252485393005,59.21090266250937
58.78299025885856,60.57955621760267,63.36973315321891,62.83135240171657
64.50507251968553,67.66147097788856,69.40735137603565,70.79630328259977
74.85880254785769,76.82716889541253,80.73740620300599,80.43121918281973
83.95518434024592,85.23194520480034,88.83442398064084,91.56153204787957
93.60439227172242,94.82034447199725,98.67726972701,98.5859094256368
100.0,97.80028242452434,98.05950255692484,99.4940317030133
96.40965552966269,99.08381984228367,98.98156714432749,100.0
99.75539789416352,99.5152077385168,99.9268456546805,98.92150019347773
97.88429562345443,98.7444861651338,96.70157508844558,97.50030690104772
98.62308962755456,96.7751003926552,98.04880899596884,98.51024468626947
97.95438524549834,99.930527558664,97.43491069912666,97.45254313196486
99.2300937898402,98.01128808823026,97.41295470030732,100.0
96.28060299149006,98.85340893136828,99.8256466341205,99.57573042460716
99.5443905595425,98.37900969602217,100.0,99.50799071054044
100.0,98.9533380490524,99.07037763266769,99.22380030234876
99.75035011670158,99.12028986871483,97.22155507139618,98.04584142163984
98.76701554879604,98.7462741876318,97.826866703939,100.0
99.88245458104412,99.34598077722346,99.72753456541696,100.0
98.7462137434632,97.13209067310652,97.60619799116506,99.99913226066668
100.0,100.0,98.99788881243188,100.0
99.9324069564745,99.757371077312,98.65444343132953,98.24461469701892
97.51133834617195,95.47035111295068,91.68073751035392,90.57971206205184
93.5381055967294,90.28721230150326,89.09656739203815,89.62349528906094
86.68173477787005,84.78191567150138,85.59969172441201,84.80220155148575
84.77794195805686,82.31364316191032,83.4962136045196,84.98538557144074
87.58321970364491,85.71916913468024,87.4568986219983,88.08459009650238
87.95739059745526,89.93937621335854,91.03184703000312,92.0407046633198
93.19445209741008,94.43077343986948,93.27514281521688,94.28109089357982
95.03903719014212,96.46416795431055,98.8883169437524,97.32814389868892
99.60395941632116,99.82514578793572,100.0,97.17965848818488
99.66509206224316,100.0,98.2732930666183,96.95685184581056
99.8329312241502,97.75532009841751,98.8514804533433,100.0
99.73631849079888,98.50214915705573,96.57816313431006,94.54872133124508
96.08943791947804,95.16649076300142,98.01323961413716,100.0
99.92794934678636,100.0,98.9210540203032,100.0
99.01828458750867,99.04833069799663,98.8859330673775,95.4505335955039
92.49707846590874,91.03714322757828,87.05528172260382,81.8000925018543
80.38642359931782,74.80317623938696,72.04284119087534,70.15510605368463
65.45358542165182,62.30252423181878,60.68580738015439,58.605047436560895
55.05225303407413,56.839260829778524,55.087981125019006,55.61727787152102
56.54113034745657,58.817787154112445,63.50763082695427,66.83139029298556
69.13158361943009,70.39418431003344,71.1477978601853,69.79213009776684
73.00820951300874,71.49468465307335,79.98401103199015,82.04153986678402
84.839394934847,86.30681530768037,86.86071005546412,89.16102487462204
88.03390007584112,88.82419935956402,88.25899188841966,87.26050896963463
87.12639143466221,88.19744970996747,82.49422422811455,81.86586012036713
82.8197992714731,83.22455540978542,83.26463957283745,83.8618679473262
81.35265899549069,83.06455380866866,83.17160426743177,82.5342728148251
82.87637541893416,83.43794761173851,85.18572247832206,86.56215088186272
88.87663413485794,87.36724417867217,87.6876630224089,90.56083145956164
91.09995390104558,90.85467261389634,95.29283827340367,94.18800242368614
95.42495257568817,96.31930874313616,98.34104250885416,95.96030424870506
96.85815539350725,97.33918747826849,99.02439769528549,98.91790665012736
100.0,99.15482610890848,98.44345426854788,97.63592778918836
99.75223712070232,96.91409357520364,95.9130613267717,94.67635177306596
89.84397586430943,88.82007366139683,83.72271539469664,85.6519218004944
82.32835461150783,76.67504443713604,77.51129121046675,69.05004553598512
69.75991363248637,56.43295734275116,55.05710279293613,56.04041846747894
49.14715071243112,45.256369642487,41.09760071430279,41.48403232232771
42.63330701881788,44.23903651010173,47.07544063571306,49.45052442540694
53.98808540927981,56.17936441864585,57.293438100357015,59.32198943024937
63.86416219434613,67.8539193321172,70.14949713169956,72.99155852787769
75.55242668691596,79.05316164511483,82.74818723232549,82.96371341040556
84.77470658239343,88.64961040767257,90.85075773847628,90.95644187480968
93.70142790761156,94.788585138172,99.21083429650824,100.0
100.0,99.43615590733933,100.0,99.57287491114192
97.87369226127686,99.13863079332924,99.60025264475168,100.0
98.85936178092147,100.0,99.72957859307644,99.6987286191513
99.23248274939876,99.06372828764322,99.27219958488516,98.73997391312332
96.93152458332544,96.37766988876508,92.21237928847266,93.13881591128604
90.99367456511412,92.48674034250506,91.26857254443242,90.39059822500656
86.85144692593146,85.14563433690816,81.94414983288513,79.53959093041728
78.96333939690626,75.93350084655545,74.64606745187731,73.13387375557214
71.40263554604266,70.94087849346329,68.99700153241196,67.32462838043978
65.72886008925448,64.95453314035196,64.65928451423048,63.69878856790992
63.0482497575092,61.32778534659189,61.2817449248216,61.03387124454161
61.7372308076367,63.64475904833659,62.15832566207303,65.8856669405033
69.15304733667183,69.52109585710225,70.9781002884228,69.75949088771245
73.18750711306396,73.60741134206093,79.08235114884931,82.36089434691574
83.47793529248234,85.66861673398942,88.76264594338181,90.65516328552168
88.58472356058546,91.29810749419735,87.9362897946583,87.0583335477603
87.38141993760861,87.3531361299398,84.92335947197684,83.35518631685721
82.60433702990576,81.47257118035593,82.7368203033031,82.50593208855689
80.42737998293666,81.23820134077468,80.53811000399918,79.98956364390666
78.93264650870339,76.51347846321131,76.76325284420197,76.52575843991639
74.61781430352566,75.54578036516371,73.79816133035047,75.17389477936835
74.17887658929395,73.91572622108124,72.51660109972035,72.14388313116136
71.38297790611627,72.60754572909819,70.50628165264627,73.80054795127288
73.7063059586467,76.57780913347345,75.20385318691748,76.1590648285126
81.07952032780273,83.8922175377665,83.44787640614746,92.47679596763804
