SM,SM2,SM3,SM4
47.36136605854111,96.46372740590436,98.07008563318914,98.07088416811592
99.27459286101474,98.30530017625708,99.14226317353226,100.0
100.0,99.58709723891452,100.0,99.94325136441256
100.0,100.0,98.43610353539351,100.0
97.28403130328394,97.84393911599088,95.37639248826471,89.92415781986983
89.03399244109701,86.20404301430996,85.66416333033796,83.43393478341557
80.40412715657098,79.85460805483301,75.83477344252066,75.22940580531082
71.79438554874451,69.57124799630292,67.78275450674629,63.186824883911214
61.33874835683756,58.49829223772782,56.88479186147121,56.44524577224665
53.148704520775645,49.8805069383754,49.33283574994225,47.47934830029584
45.814906397678,45.037059566941736,46.25015179968357,46.030412047127264
46.14444942296747,43.59032090111814,46.44399774079291,58.45872777976911
94.40843456152852,95.91393205934922,99.01312341590506,100.0
99.04471323960053,98.8848062850882,100.0,100.0
99.11024654295676,100.0,100.0,98.95024427686474
100.0,99.77560625284318,99.52193329953391,99.47368689119271
98.53280577826332,99.17658211044848,96.73029303995132,99.1883314708264
98.13729231928473,95.80434904874724,97.48363452786928,97.36597725963227
95.76644267741636,93.0018204274286,91.15743043091535,90.94032500232984
89.84341537591425,85.53463901063695,84.67425748682969,82.90626420060525
79.08095162580781,77.22946325858182,73.50025383436741,72.86491326464866
68.69151136609386,67.24286014735927,63.33096187223031,60.92377576659252
56.48884171232108,57.59142324129992,51.78395414305742,52.60036253884238
47.432843441460605,47.12239302576561,45.50449063627497,44.94510872256544
49.63065390301112,96.07256921728774,97.2288151653465,99.61955243756712
99.14482435542897,99.63484881397892,98.20388321938736,98.6940680325165
100.0,100.0,99.0219665395768,98.51304137092184
98.7701411226432,100.0,100.0,98.8129707377214
99.45798720139705,97.67975298508648,95.5051083031677,89.738593440707
90.13036432569012,88.75726092119699,86.49143290317677,85.44261231036626
83.41669291251993,82.10618067288871,78.87325661353408,78.73113781317419
77.20911228776072,77.34554068384196,76.38937696426622,76.77392503659166
74.37508637639513,76.4296930372066,73.55545154855926,74.48915140723037
74.97040064083781,76.92032044166486,75.382629903029,75.1107855180559
77.71659085248523,77.17726266887209,77.27204512486226,79.23902378113544
82.05856555543879,81.22704981397439,81.17408913632491,85.64842535052824
86.63171756973166,88.37480938982651,96.20666271644608,98.71690259435672
100.0,99.43546415223685,99.80837236633576,100.0
99.12337986766197,98.69587445899558,100.0,99.32594066198888
100.0,100.0,92.37592129235172,78.08990434971003
51.49394225621976,50.96218964080504,52.554522587420976,52.41515412347953
55.53539631569236,56.899669341419646,57.285005216181474,56.01237741520802
55.775306259991446,54.71139874921444,56.27487630242271,55.63075448465645
56.040339337403495,56.134116818263024,51.871551882798336,53.05071081871457
50.60017274121455,52.13828426354599,49.60016674450427,49.09455796474863
46.72961662885085,48.89656184896324,44.01081524386296,45.96653420251321
46.38892694995056,47.67664214080795,47.122562451820144,46.87088610300065
46.26379911736125,47.87833648579362,46.21096111264334,57.69245039299717
95.40705354096656,97.53059673915976,99.92644104653688,100.0
100.0,98.603417031339,100.0,100.0
100.0,99.4980905170382,100.0,98.76288407688696
100.0,100.0,100.0,96.80861099746808
98.9592428757368,99.14738126786172,98.41495846620204,97.13330931226578
98.39427483154311,97.99187869795418,94.21048902089478,89.4587091870292
90.37626894048114,87.38551218038137,82.76224878210505,79.15153990124061
79.24229048404955,76.08719080509556,70.39637084617932,66.9785051389059
63.11689549691381,61.467678050099714,58.25153993531838,55.10286565878453
53.5573301593076,49.75214331320091,46.77171522204269,44.39769191938385
43.36470675432302,41.79450212768253,39.32091825794228,38.34797217263223
37.19971804517327,36.32182604615493,36.35117545144524,41.74571875630564
40.791491102063176,46.29317347615331,62.38488847796961,98.51026963496103
99.87362681652408,99.9168687965392,99.4907578327487,98.1684612398294
100.0,97.01711490713336,98.26492947757018,98.6142543193299
95.9956132050708,98.12329811396624,97.31125397941904,96.59446245701685
97.75908766725227,94.5685531477619,96.4107572976781,94.10319162494358
91.33520529307516,89.31857015892776,87.02065102679325,83.65410429939327
83.57280612981087,81.31459168145912,78.126736060045,75.37034105828431
73.3224817549052,69.41282912746831,66.26298749630044,62.70787011914237
59.63822721264733,57.53824010980401,55.434533726274566,52.119919032755696
50.077088420327016,47.17305019672685,46.137599345880986,43.24175896287268
42.56110569964811,39.95479618681267,40.71225396951095,38.46071805723543
37.33235086406816,36.47799553545416,36.06203062387733,43.2477304151982
42.07607250622642,45.50308516879634,62.30435741849421,100.0
99.38310521116766,100.0,99.11313080816322,99.89994913994256
98.44427007224073,98.34324081468864,96.58867436501744,98.56983554085448
97.7673508926198,96.94969244913536,97.27489245719326,95.0465695213825
98.14738550025191,93.90863344047362,94.64541072747596,93.830111415519
91.67875060685137,86.17539551253203,87.08668258339033,85.66983746822635
81.68513039783242,80.538219351677,77.89866732332067,71.89803070282409
70.56957825649629,69.61984670271897,64.8688179282348,62.21435393410458
59.82373274469662,55.62200791337781,54.83232085632606,54.66675736776008
50.42740293138837,49.735237436708296,49.337810072766025,45.63170394795667
48.55111372858846,45.957776506111344,46.93728831303417,44.96913247466407
45.38749014359509,45.568979059055216,47.51339089952461,57.57583997279095
93.11821925188976,98.3178734382365,100.0,100.0
98.9863405528048,98.17134955589655,100.0,100.0
100.0,99.78427746325104,99.70484150300196,99.77815712346636
98.8700766505546,99.85212288576004,100.0,99.747361914589
98.34437755949952,100.0,96.48208941523752,97.47517200470833
97.00545294165936,97.06038360135312,93.90767377185958,92.0213883851571
90.04809418236083,86.45588074118118,85.4041944148426,82.82814028354194
78.1826197192309,77.6172080715093,74.17271403357572,70.29065140618088
69.98631781082817,67.0616340094989,64.30500610890572,61.70026808388799
57.82243890485907,55.02031849093,54.53072068782727,52.230784295511846
50.4510707337054,49.16409405406623,47.69071604489097,47.10321186161559
45.72888240305191,44.56114416874488,44.439223680778575,57.7652219047627
94.11535698089972,97.848341442379,98.08980214534006,99.50624099166288
98.5646151026614,100.0,99.7958739276927,99.50012931516062
99.07909767878314,98.24955943664736,100.0,100.0
98.38736549223827,100.0,100.0,99.38312092117214
97.96347819327498,99.84124132621687,99.4264314787168,97.66440052055398
97.27701041230434,98.10904884645794,97.10491847295062,94.88993931993171
91.79565164307483,91.66712083937632,89.68545124185435,88.63450823014938
86.93552782388535,85.87141675296145,80.91695342669776,80.04511255587796
75.15755148156255,75.22473333901212,72.96781138166475,71.31781805396761
67.89251743618568,64.93630292748256,61.950266040873686,59.68904276376431
57.70553874617268,54.57728265073745,53.65760532756018,50.88334746163296
49.03258176672462,46.99263590236751,47.37074274444296,45.01097211182668
48.785393618628,97.0844949754861,99.83704531690948,98.9156749696582
99.1330110999348,99.10065653176288,99.70935770489989,99.47759306861909
100.0,100.0,100.0,100.0
99.3947452483442,100.0,100.0,100.0
99.84400367294194,97.55409202206538,93.7943695107509,89.7677938269573
88.28994008108145,88.9635575138266,83.9472971752496,82.2187877341484
80.1254875743831,75.99938477353216,74.3712615405613,73.42536481901413
71.81091693939965,70.34954193215502,67.40241038764208,66.72900575612458
64.21051461141718,63.324664642060725,61.1554994636897,59.336327827514175
59.07454012258839,57.16915726502001,56.9545394361184,54.704674128430206
53.84508011671364,52.393013449316,51.2814134741156,50.30093158456901
46.44647032983464,47.74585346995447,46.21589134691754,39.60358955361108
57.87192404430262,70.06968897249014,97.14333193420552,100.0
99.53021547038227,100.0,100.0,100.0
100.0,99.39701469958229,99.25088084246444,100.0
100.0,99.2364918326018,100.0,99.53030908468108
100.0,100.0,100.0,99.40785566757344
98.40661499241348,100.0,95.36513135621767,95.24355214393935
94.67442196015678,93.53360751834424,92.6365886006058,89.96627667183327
88.31930542838916,87.72296561327695,86.50727483545703,83.2346616585281
82.18366272606384,82.26743416715621,81.21779348010156,81.58784789256788
80.4425635072337,80.68161034943832,77.92842723849755,78.63706413388591
77.00709110842294,78.86753694870858,80.06446305712748,80.32086180544846
78.66456647633575,80.42094123181461,80.72989190689131,83.92952424435612
86.52693305477666,87.837771505186,94.02301007084333,97.19625181926708
100.0,100.0,100.0,100.0
100.0,99.068258453862,99.9313147990138,99.62101223483108
100.0,99.6673107100338,91.500375947263,77.19592684143058
52.41627755291129,51.81527152887985,53.3431852742181,51.910923402674015
57.46623972789249,57.81823866895289,55.83420473184931,57.228198734550354
59.903050226816646,56.87627694811594,57.64385664815947,57.5086198825714
55.25981774872425,56.28155258214793,55.50361178293832,55.04730893801951
54.24717653415824,53.044456964158414,52.28651642973027,53.03773489354149
50.50636846697569,50.69052508996688,49.79429336579987,50.2394977669706
46.27258743075952,48.33326176722392,45.86204329693973,45.29584406091475
47.23875899373242,46.40169702709597,45.26986303375068,57.48825831063945
94.57542300582756,99.5369290823052,98.48336559656504,100.0
100.0,100.0,100.0,100.0
99.15095060345924,100.0,100.0,99.63268905886952
99.97157456658688,100.0,97.18659930696676,99.32581748565424
100.0,99.0767662133198,97.0122142166882,96.97691825750552
98.14488811241146,98.7944357588867,97.0901027104891,95.12320704887736
94.79965204219556,93.08584452446787,91.44218394700974,89.7060647058166
87.59980780466938,88.32450773309456,85.1309519845691,83.45389881482376
84.09792895994369,81.25450747151402,81.62962359484392,78.72166717218505
79.35091136457777,77.43384331255002,78.22977091089257,78.29890164504717
75.91476211080465,76.41328925844736,80.41996218760032,77.75773979949436
81.18441227377359,80.28934032921704,82.29665849316207,83.2618034740312
85.63648805377302,88.03016763125899,93.06944756294996,97.45480990444804
98.5395203222856,98.65157362182607,99.90871802225683,100.0
100.0,99.39710677294556,100.0,99.7464134676294
99.24456194217343,99.54189431168628,92.2842313392565,78.33547665757702
54.07398945266654,51.76521719561061,51.7496053176879,52.142982881877145
54.78027157600721,57.609115417418494,56.91665876787382,58.02929460267194
57.70227332367896,59.67832928481361,58.63367847726342,59.79236436232495
56.95321620266032,56.896462741040025,55.56633152704109,54.7785337511332
54.07497750300888,52.55685519000678,51.23506053189303,50.2004095678851
48.22544008991597,46.76105391357471,46.32349947598785,45.78172996875819
42.98284973667167,42.80108403327071,39.85350606058358,39.60729125217352
38.59248935650899,36.81195704996018,36.21091740088467,43.21579116379957
41.57815994903709,45.77153576011315,62.90076027811082,98.48252822480252
99.87592804488042,100.0,99.2541799315914,100.0
100.0,98.94654216464906,96.25482425729498,97.50107392218956
98.22391199972398,98.75739723852848,99.04674424092624,98.07479938672286
98.97291103783712,96.49700533701233,95.8213013117475,95.1187753838726
91.43011323608506,87.70313083420238,88.79603150702779,88.38611098363228
86.3492491677164,83.70947129148301,82.5289866183854,80.33710580453767
79.65382183556507,78.51544513499232,75.98543663146754,74.45344728128309
71.53893696046235,71.5491775464197,67.45019527338408,65.80497439352112
63.8951163973989,63.80546425255758,58.81731821802723,59.81944179091175
57.3322522247149,53.794045113125655,53.94811130330622,50.174214262584734
47.40817784341941,46.70342970703688,45.31217901044272,44.87969842575199
48.56423985193455,98.41722795082944,97.97197668871752,97.23237225459164
97.95163587595404,100.0,99.60867814645113,98.47172156431556
99.95283552352292,100.0,100.0,99.96635409430276
100.0,99.5854718356582,98.75900964196158,99.58989538489836
100.0,97.5559809861302,93.3023019396956,89.64167405357492
89.11241489950973,88.53170135865012,85.24682570635555,81.82421267286384
81.78360449614267,78.27184484067871,78.8024077776702,74.90865096386096
76.16439947700391,71.50043009296367,72.48583255278893,70.36208360596812
68.20220541055374,66.55357213585722,65.9018746343229,63.05923299409474
63.39266316013931,61.02313577742576,59.07628749765711,58.73836360338164
57.83399925333582,54.85289310728522,55.12927019132855,53.844221062517406
51.476935936807344,43.75783682880159,46.23182806853416,43.13403437195784
50.07199827893747,97.82674375664534,95.50914266337452,98.94051395366478
98.87632821579636,98.79605686460032,97.78558259467763,100.0
100.0,99.61123902966574,99.30319561060897,100.0
99.2931510797264,98.5013058635584,99.18096198457182,100.0
99.64852994763282,95.99050210551152,95.37795684804712,90.07271075960206
88.65373729353131,87.58121717198506,86.01734797583173,85.22863322134562
82.29950481351906,83.0373182615149,81.28355186759386,77.55724449364098
78.00007080325167,77.44026495400638,75.46641832076949,76.32988243841139
73.90092316447675,75.62840380402801,76.80682947963354,74.46875974464263
75.22884079776105,74.59980663963816,77.2627470742602,74.82986066741083
77.87886132548499,77.9759397128811,80.67213959917108,78.1406021242394
80.88441737014267,80.99409129633626,80.16747855195557,83.5457517218862
85.33872365453128,87.46723232483801,92.89447078488514,97.17870551950264
100.0,99.01619382352877,100.0,98.59658812672096
98.4162754308293,100.0,98.48722248638808,100.0
99.95236771406674,100.0,93.31121846474272,76.56535015487833
52.33427999709601,51.623011013302,50.845101536363536,51.679203525991625
55.85633892193835,58.87175844032355,56.49685352703999,58.91852169225612
60.75046523130978,58.95861005279452,63.20335269937062,60.18137257557071
59.49532043565805,59.75692662226138,61.15829663872428,58.80427375566588
56.73569881557132,55.18412308828941,56.62343033635086,53.56001981749444
53.270773903516144,49.73525410591822,50.47839283114509,47.553806972156536
51.04418720205132,49.02140273544692,46.6239592171745,47.84068296621388
45.66514516275133,45.341024454732434,46.041696735127616,58.33524026238559
93.09606363619017,97.67242716817206,99.97237106932506,100.0
99.1676044854566,100.0,99.46857524970808,99.23548441533408
100.0,100.0,100.0,100.0
99.28071956384446,98.87379419041558,99.13584545938882,99.38302785335624
100.0,98.95079390461552,98.20629138539454,99.33358661681316
99.15914968103074,97.52133077432153,95.18249824464976,94.36514968948812
87.83863648166758,85.9589636733789,85.1247267343369,80.95872858659672
78.39966038471474,75.9028268051144,71.80477306447571,67.8248351662232
64.48788308141461,62.60701382426918,58.31191952369819,54.44641784977772
52.41687350531954,50.4424881720015,46.977776602171865,46.025008851130565
42.00057496703117,39.80005690573363,40.13832837581543,39.87083152009546
37.39552749225113,37.48367277265185,36.46542149982613,42.629328892246455
41.726785562029,43.62308868948551,64.03857065360546,100.0
98.08370967654746,100.0,99.23089208828472,100.0
100.0,99.0281307339208,99.3926834802776,98.50786609793371
96.30746719635393,97.55951564832606,98.50918262940844,97.6059665346608
97.41047992165446,96.85852383894088,95.72135781421512,93.6047669688824
89.55777762569915,89.77739529709994,89.29652584758642,88.57966418218004
87.50879448164038,85.92631306211946,82.69104718156859,81.0079167825385
80.54498072909058,79.29677739847293,77.21393787702729,76.03549683756691
75.13962905711422,72.89976917640467,72.23464532592315,70.05127490815242
65.68894104921047,66.20238031709643,63.72394858940461,60.78370208734993
59.76734617500329,54.36306758652023,54.44553532880623,50.432452849887326
49.93417305841835,46.28334858635127,45.52855646826424,45.72276349231698
48.87499788742311,97.9742340563662,98.82200751604069,98.95836841741928
100.0,100.0,99.42736192760871,99.84264943707116
100.0,98.62044920417134,99.64059925514748,98.8634597856767
100.0,98.97672093964108,100.0,99.87003711770453
99.25288832601574,99.39796638957024,93.82863344329508,90.94685874423124
87.34680942332204,88.10041086986277,85.89665787350911,84.62212134175313
82.09026228655101,80.6832967977675,77.04930304666097,76.66941454469226
73.9598375732476,74.99902750242228,71.42299775500263,69.7823149559824
65.43411940222673,64.1963611122913,63.88777326556547,59.04868012220588
57.70662509967558,58.06719016453531,56.51408857850517,54.52032778194929
52.64459922610907,51.32836617597891,50.37926346884073,50.337219648281696
47.9587994479238,47.201940647632725,42.85286129424176,41.211794784829976
57.08919513150826,69.9445603317225,94.8474309973738,99.9730385993577
100.0,98.02740653001798,100.0,100.0
99.97636773649926,100.0,100.0,100.0
99.68197361650144,99.87040871606096,100.0,99.37839724865528
100.0,97.93422256343976,100.0,100.0
100.0,99.64600610878186,100.0,100.0
99.39828996158415,100.0,100.0,98.33893107220936
99.20297257942924,100.0,99.98491207131946,100.0
100.0,100.0,99.41109995399862,100.0
99.8522750364872,98.33221589882548,100.0,98.71866184156536
98.4945183920766,100.0,99.80381673371016,98.22326811725262
98.55975038714996,100.0,100.0,99.88474451361068
98.64162780511826,100.0,100.0,100.0
100.0,99.5717840245902,99.37231149687624,100.0
99.05289994568132,100.0,100.0,99.7948976755851
98.5890168483155,97.64835133400236,99.8696833088542,89.30019270440731
85.4609705271031,87.66769480629969,86.5078693468255,90.03520881798514
92.1726573664774,92.3484939885698,93.10607516851968,92.21295240970404
92.34755094667794,88.07577316753985,86.42786374447394,84.25555052726244
81.76951864642854,79.19197785822722,76.266567818176,73.22278294297749
69.19924179361777,66.20806174137854,62.09235715459821,58.02801215225552
53.547593124285314,51.108507293015606,47.72668781769001,46.18677839493893
40.89620750427491,40.54851161785564,40.45557584117883,40.89335303352846
38.05193787325241,37.95327234096627,37.69043516090085,40.538867169154656
40.78489246543919,45.323031162442255,64.80442809525213,99.1633723061975
97.679697960744,99.77543543407936,100.0,100.0
100.0,99.305020148864,97.71715696546508,97.47492539598616
96.6498182481853,97.32140469658358,99.5023481071705,97.0932254115967
95.92911968106338,95.84395415776598,97.36962163240648,93.8258823371772
89.69870827234342,88.75735228935334,89.24842281082039,83.78474370757245
82.49099839332615,79.42233838220518,76.69478180255607,74.27485080860325
70.45262987567718,68.83456904974601,64.90653027636557,60.154867590996815
59.187905270114754,54.624619679110005,51.9800185591267,50.02711410868388
46.5305065277765,44.90113738430815,44.05695111640876,41.79579453163
41.19385100830469,39.34913637144637,39.72566988272843,38.9783405686941
37.46641827284051,36.625023379598304,35.897002719703366,41.82441333779907
42.89771096400946,44.76701754598777,61.76697382386503,99.63300351373434
100.0,98.07130723070595,99.33049214212676,99.96445927946796
99.14012820336296,96.73544361211644,98.98040250447026,97.77224592612478
95.83181637597217,98.15707388693154,98.98721773223733,96.80109028017225
96.72773416780616,96.34589989950136,96.07384754006264,94.98287172246216
93.85372508813596,90.38019536393354,93.27881661932682,91.86418036842949
91.31293728943196,92.41508267553306,91.48094525767684,91.17933573408718
92.85028362184347,91.13659723485384,92.72171129333933,92.41236102078848
93.27199258271143,93.86394317518972,94.41622742895451,93.12132543108504
94.10066545824756,94.93089212037212,96.969712998991,97.91099115554108
97.37722280527008,98.21486647482509,98.5909817137049,99.48959899830112
98.0310645867161,99.93547425112826,99.66808977538696,100.0
100.0,100.0,99.35854125806388,99.48479602921232
98.246841014138,100.0,100.0,99.7032880227359
99.25114930246548,99.11604460073214,100.0,99.5645128593831
99.36750124928024,98.45435242965569,99.1940271265113,89.36995143546689
85.70945028539842,85.25390821792475,86.45293559344941,89.38630772385977
91.06479809691284,93.43172811928665,94.2292495051952,93.38568713911592
95.65060221060703,95.34380714376483,95.8259007765602,93.7969977027797
92.6292553555377,90.37458756751612,87.7404852552999,89.6982812947105
86.73113499755647,86.93445782248344,84.71554436530974,84.43896989564134
80.92539438342035,78.69517075846804,79.02340255742219,78.49026145266284
78.31832774855044,77.3947707036449,77.92043496652401,80.7789765172336
78.77127236001633,83.8515848947684,81.37041684762815,82.83705068570039
86.18023490580875,87.78204474540776,94.28848079635436,98.91721032982116
100.0,98.95814197661332,98.94804672213922,99.88804628251464
99.93872439166007,99.04708889433854,100.0,100.0
99.36997371740318,99.47101596655956,91.7661630988153,76.9213938588883
52.62648329454667,51.40085291610221,51.35433172241679,49.33625882718978
55.61293031707468,57.04725909620683,58.76249445051776,59.06029123404184
59.89165929406675,58.95552833651055,60.44519278815248,62.74856489977829
62.42441769223365,59.8868183282996,58.90636987200233,59.84570750950313
56.95007495707127,56.79686980870108,54.15196371564131,52.45610382001874
53.40926058340982,53.31492407540389,49.106348203843424,48.43249897583007
48.371623757835984,46.15038905535661,44.63011690617079,45.63891933280104
44.7394352042848,46.77844596116893,47.70354729827139,57.43027674774929
95.26527106372012,97.63280149358722,100.0,99.28124651975162
99.84161124760996,100.0,100.0,100.0
99.70483329095822,100.0,98.78215338283604,98.3452186786763
100.0,99.15561152707404,98.4656133510434,100.0
100.0,98.30757807864968,98.09927043570184,96.59311504737818
98.3003629141245,97.8918439875506,94.85468804767582,94.72165890620109
93.07314001083408,90.81284741614138,89.39788462083057,86.94748912610953
86.65099190569985,84.80771109033671,82.19282154314286,80.14238067239889
75.70474476536475,77.22427060755003,73.77553946142895,71.14709839081682
70.39195753525107,66.07440360401009,63.13980207362299,61.00828620145054
57.43824672914884,56.26640316999266,51.072540853988606,50.85951278875124
48.72674073791528,47.69536387052713,45.8402278734233,39.99925411219899
58.60340094862291,69.11060143577373,94.87929750937936,99.86032123870255
99.63575251935173,100.0,100.0,99.09893549749842
99.55840651050691,100.0,99.4536800025666,99.6635017801162
100.0,100.0,98.46718944647306,99.08484261807094
99.9090723986807,100.0,99.11093185426188,99.22349293238256
100.0,99.9542380780087,96.37793400277,95.92817213324152
94.38895576157286,92.51296288772105,89.8918762117062,86.59317106225399
85.59038725919459,80.54202003220477,79.12889095888227,76.53523333631613
72.10511303566534,69.28973939636992,65.40617101283047,63.2970839974968
59.31374030007329,57.54474331017088,55.51073994442072,56.98745280511404
52.35621819046032,51.47276405967602,50.77994872546141,52.18806073711304
49.83247102703741,46.243148525487065,45.48713150858535,41.06861724759727
58.1534222069368,69.30796887829979,97.49110512381952,100.0
100.0,100.0,100.0,100.0
100.0,100.0,98.99387601192868,100.0
99.12496522821316,100.0,100.0,100.0
100.0,100.0,100.0,100.0
98.45089648949192,98.9868397491884,99.31024770127452,99.63401153419711
99.92856550265574,98.6600871921146,100.0,99.82027067324232
100.0,97.44864935893736,99.91328884136264,100.0
98.95835416242316,100.0,100.0,99.67243347439154
99.80697995535404,99.26211347800547,99.62939586537112,100.0
100.0,97.92021933026072,98.61516735460545,97.38999226560588
97.92725411659494,98.66997822803192,100.0,98.8208676242342
98.48835389088994,100.0,100.0,98.28328898890692
98.24367456645184,100.0,100.0,99.84529590436875
100.0,99.28894341035208,100.0,100.0
98.1467847203878,98.960272592417,96.1035285894298,88.49281802581932
84.28245422717309,86.50443719054007,87.93943681435299,90.16291403131667
94.0006408106346,94.69232490685329,95.74426091168412,97.74050087850044
96.6995622406274,96.3196258877549,97.19403995352896,96.40535485145855
97.3125652769244,94.35717003278096,92.87070667548784,91.27876193150988
89.73750224427977,89.13973968624916,85.82125863823785,84.3664801365004
82.98586116404697,81.04180954646556,80.33432724662798,78.1858707601968
76.65627967914112,78.58691484909924,78.00221656638287,79.62087595769532
80.94494387914546,80.22249182091296,79.36711304451741,85.08874145304529
83.70281529888187,86.51602307631039,93.63619028527816,99.52063408124684
99.6895668670181,100.0,100.0,99.3606068849307
100.0,100.0,100.0,99.29581016574784
99.42461793872369,98.942772771777,89.72142799264276,75.74333738452566
51.55074551313599,49.99463457790835,52.183322582343706,51.734139754676974
55.96562557081052,58.31839882478543,62.87084408738409,66.95369326468867
68.71932620418552,69.48642875854918,72.08021979714546,71.49218157731566
72.49394819652456,74.20183868583926,75.63693993114688,76.53937766711942
74.2331606966825,76.12337360634979,77.34955274680169,76.34316995551252
76.85604170932116,76.90972528814135,76.76071256256539,75.01574672618274
75.54198337952694,74.93001775279282,78.28037719949334,78.92800388942351
78.98582431814769,84.10233017039477,80.37727664945575,83.17759903043732
86.05926568017426,86.02537116390576,93.32045316643396,97.85135355804806
100.0,100.0,99.30476621601282,100.0
99.21401778320374,98.99252234256475,99.4324269161534,100.0
99.42713186434126,100.0,90.72904825059312,78.38187521188209
53.33733573689643,51.66950658332838,51.43153240476965,53.6653393193002
54.446631742222735,55.9208703249161,56.667361684382655,58.72988525166976
59.42258976440147,58.73877604322544,57.60241920677298,59.76787669548662
60.62673136835852,59.79021783902541,58.37728407140426,56.85909206354943
57.90336066666992,56.332971888063184,53.94407207515515,53.29185285693543
51.56758672405467,52.292287830459294,50.32048911002085,48.5347339473661
51.13940005181143,48.09220186656831,43.92093031497126,47.78289109412186
44.67783923555799,45.21427750658096,45.35346169333803,58.42360505918167
94.28997283481904,98.5439952964,98.61655924399948,100.0
99.6226878802539,99.8606139606248,99.74860354592828,100.0
100.0,100.0,99.98095101433992,100.0
100.0,100.0,97.97072748087032,99.79318306892915
99.68922090084794,100.0,97.1326495229426,97.02888970376628
97.08088504906746,98.894786399866,93.17467591482868,92.9953359032519
90.01023349187132,89.77056593361367,86.4006880887293,82.65396699105223
82.69232019320711,77.41723297466126,75.99230219593656,74.30829115719544
72.38125217258617,67.22473316571215,65.896976005641,61.372608086737465
60.72182908694012,58.2283324991253,55.724176696700845,52.600760611511504
52.89780876284019,50.7675621536352,46.30101786744437,44.227995042182165
48.60734353178373,45.78202001608976,46.07135967421561,59.07187268769843
92.70263666928794,99.53723190592343,98.87233442184365,99.3912586991834
98.960707762947,97.14170746441891,98.8940079004351,100.0
99.06620437317788,100.0,98.94004696331614,98.69128824075152
100.0,100.0,99.77227451580106,97.69158211696802
98.52437156203108,98.49858153130474,99.67400872594249,97.15168407832336
99.061444773768,100.0,97.54109684689595,95.76591205856175
99.12170664527028,94.92535316242734,95.8906198423836,95.2991325906246
94.84552929408856,95.02515842792248,96.47470775449176,94.83868151390044
95.66408355338524,94.64864908776892,94.4252651411384,94.22850048602128
94.23560356164724,95.71222007742657,95.21898975222337,96.23987026575406
95.36707387042024,94.99198685758368,93.68189811172824,97.15495771971186
95.23692191533878,97.81432557801004,97.340954540624,98.42367745334676
98.93506749290542,99.354210878123,98.2200509138214,99.43208900114722
99.53984313972131,100.0,99.45338590278054,100.0
100.0,100.0,100.0,98.76582522884124
99.694227259056,98.8543635724424,91.57553836515048,80.22540785849321
55.14084908319989,56.02346478284673,57.869687710769206,60.89599906125009
62.03658056014976,60.54688101266435,64.83553317993376,66.55042351675328
66.30070412887733,65.93683247959714,66.91553242973939,69.65218185847311
69.16023891598509,68.70956827027881,65.68725805016604,65.61909775970476
66.21403727875176,66.8215384307701,64.47731390748818,64.31401331509257
64.07522584237753,63.085295370127305,60.83394495873005,60.8732539953606
56.55929851055268,53.84306176219776,52.401462868625686,50.0972991083543
49.74462140987422,45.60180156693845,46.66814390083566,46.49550233437566
51.36654263979383,95.85570244600314,96.79835454811791,97.53391568820685
97.8984189268973,98.46897671452298,100.0,100.0
100.0,100.0,99.84701488230544,100.0
100.0,99.70669723092416,100.0,100.0
100.0,97.05799553366302,93.45451122114578,90.89313841627856
91.54161801365018,88.74394010769515,87.05543116346522,82.83657757625329
83.9745742099112,82.21522575253431,80.27525662251524,77.93084964705258
74.99153773650934,76.53886473613576,72.70431569374674,72.72772879544009
70.83254745350389,68.25614495435978,67.8491403665814,67.39681461789529
63.12628859297075,62.35738113832016,61.50542958300157,60.150402983412334
56.84031215763793,54.34446564023192,49.93776654242088,49.53771179433738
48.749264598119176,47.27738260131919,45.02477487303417,40.88269393608632
59.45045194356562,70.99147439381689,96.27395226381178,100.0
100.0,100.0,99.84660015180854,100.0
100.0,100.0,99.40596556458726,100.0
100.0,100.0,99.44083580712476,100.0
99.33836584834904,100.0,99.6755387362866,100.0
100.0,99.91751888331612,99.48423161590944,97.94080114245811
95.44604398115024,93.41448973987043,92.74344118740945,91.25126946017568
88.33629991957548,83.95084091314406,83.13297329355453,78.53303629979682
77.31320535385976,73.58698062270058,70.5346711178062,68.79755734800442
66.05457145041106,64.85457113478304,59.76498487060091,58.00370866536064
54.93081621812593,53.63086882385142,51.253497656771096,52.728306051050176
47.87737142630412,45.470759153664375,45.54090259359381,40.45002628791303
57.52126891347495,70.5945636610857,96.33019673212851,100.0
100.0,100.0,99.92986954379384,99.9931184426929
100.0,99.83178930914656,99.24564170775952,99.24418465741286
100.0,99.8932369944164,99.62752177628656,100.0
100.0,99.01654768743728,100.0,100.0
100.0,98.9928678670314,96.71997345260236,95.04777857688856
91.96159521196354,90.54486646599256,86.90592688778824,83.82873114009266
80.95590286201522,77.614110079241,74.3038880155166,70.62273611808428
66.81303739522318,65.21865512968803,61.58404705865046,60.674365551775054
54.557820818317936,52.67385712964522,48.73510453829175,46.77962352872643
44.09888152460696,39.26274774740793,40.7341981981493,38.70903378426544
39.70939144572186,35.427426435944376,36.79546202344021,42.07818815230232
41.76184815764256,46.60953194347004,63.31727313327525,97.91312301575844
99.7202058481986,100.0,100.0,100.0
99.97688553196132,99.79800033517256,97.42010562725328,98.31278164113266
