Light,Light2,Light3,Light4
31.18471251424896,39.33504505399238,39.61302905300124,40.59627390393034
44.51380461990515,88.11379442538414,94.99558188241625,96.55890941625258
98.0455865970056,96.49378471701482,97.2080468100162,96.56522111446937
81.84518543522769,80.50246518913085,75.93930514574338,72.2881758968379
75.52058807223777,74.57743835598681,68.64772891271926,66.4103687123753
52.24956958433898,56.06831339854756,54.16450621048433,41.64723000624359
29.76251169312651,22.01857749224314,20.438349262955384,18.067708231850396
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,9.918339362154008,19.3554431079856
31.73366939927634,32.24713888554575,32.62060926671576,34.13078886429078
33.696043587319664,56.876195103727824,55.33140078527492,60.97601914038815
60.49719344526815,59.74358388357941,72.14630780621772,80.69996882615311
100.0,99.13610151959166,99.93049939033465,100.0
86.81125220143704,86.78155351235432,89.88231689235954,92.37149758008884
88.81913663202457,90.57002011523552,87.06156602665632,82.08195790686143
78.94487275300162,42.49739908061963,44.074418575673846,45.24868389317581
43.243184068180376,31.68825824049224,14.964376625228915,13.161279527001913
10.026961612156748,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,25.86449115880656
25.135034470886065,25.908272232425613,34.76373286583412,38.81403825479068
43.02727058275868,45.78160384731726,60.414842564398846,69.19095265376554
68.64718164179946,82.44465098266988,80.8183411763734,83.98733744429508
79.54978180743505,82.61588994426641,89.8230714799116,90.3965622200124
99.71603364512912,99.22183967855337,100.0,100.0
81.3963118294836,61.85486084825989,46.87858175859459,40.29708482427453
39.73194686382985,36.82066652213006,36.671165302724006,37.55668409215307
41.419022825995874,39.16577992382807,31.54990793588989,25.966841690815755
18.77100676155318,14.659675467521025,14.1422476925759,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,14.853022921063689,16.848481262662588,48.41028154549117
47.269088858895415,56.44790180934215,68.95591160030749,94.52168305849445
95.3382402820225,93.9246204641725,89.33017342311165,87.53785309935505
95.13787617124645,98.68364858660546,100.0,98.66502524268007
99.90232389595832,100.0,99.21558099058323,100.0
99.44703917919742,97.62980800631618,98.99441428168868,97.74829345867884
80.76037809600844,61.04910470012615,46.362761467394776,40.49103570840417
41.00971793698084,40.25518585388392,37.378714917329205,38.15308149317658
39.76313967012031,39.73651187193954,31.18439839597842,25.52261188877708
17.644937493472494,12.547790544470963,15.302386180753464,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,14.714745996726354,16.746573218366823,47.72293775435285
47.8746077001913,59.42520800247443,69.21549935379772,93.60398942370864
93.96124138110362,92.3835574608163,89.53819601797832,87.46188534911788
94.4004860408798,97.16541786833842,99.94789756204636,100.0
100.0,99.25787074064534,100.0,100.0
100.0,100.0,99.1006831112645,99.0742270820172
98.4065022589798,84.50946296018617,83.12276155243997,78.3096984820792
76.93396855036949,75.77811163228048,76.65659550325829,75.90903327260368
70.14914911672093,69.25810235004872,68.35181688496209,68.59033333150371
61.92253632461555,50.18105577454658,32.827489074929154,26.545686876494752
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
95.57150383552784,96.0068321470836,93.48442635968884,92.51103840718382
90.33505948542424,91.81753210932044,93.21266398546383,98.05729411035296
97.48865812501192,96.858188348279,97.6749408995294,97.97742120256326
95.5372295599262,94.75021217939288,91.72810907726212,91.83487327849788
87.80789406039901,88.4518164032046,88.3300538889821,91.55678214505288
89.76060136630643,91.03896824893998,85.75090188504618,83.04056621908359
78.9035335345638,45.15296099219009,43.32299596838365,45.95217095012028
43.11774498573313,29.513779709621048,11.584294700297498,10.756364382440786
12.238429180348335,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,25.10192955725544
25.016058311398368,27.16626652728984,35.17295772176528,39.933630558671496
43.211264643399,45.63483231011004,59.26657549516356,69.00319816432199
71.04457993398252,82.67620242994907,82.13775810277038,82.2171000729888
79.84477499254751,82.25596166096625,90.47839596440424,90.7142234733236
100.0,99.61213438590988,99.04459864789246,99.27007648415672
99.08891945816896,99.91264773066196,100.0,100.0
96.94757555562352,89.69117166932473,88.81608707656267,88.05262052139291
87.54422897704998,68.85185235736435,27.2869745384805,15.315974912467226
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,16.987065473040214,20.704293591660765
25.067492569641168,26.841969312630592,41.74292532479138,41.42247666941308
52.14855891860407,86.10668040393574,85.33483845145145,86.24613942213011
83.8504698505019,78.5633034471912,72.47617802781943,72.04062565842223
80.10563510078448,85.76133233113377,84.12480706382289,81.78605036229531
79.29911451476018,69.87878525297744,59.46618564132325,54.68695402675806
64.70993229896028,74.81666925907864,73.036012369767,74.64160766531934
67.60754361343515,63.25277012140265,58.02829135016022,66.50676966625875
66.69796341603745,66.4820646206871,34.7897742960212,18.551089582938165
17.818945933282976,5.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,4.0,7.0
11.264152108776996,21.888528962631494,23.072269618633086,27.16956495806635
36.10283253423706,56.08109482855191,63.42488955774623,64.85480577692171
66.29829336328845,65.32604592703484,65.80262749170598,84.51407724667443
83.51807575218709,82.36893193765576,79.79897375442712,78.03108884230996
99.05364183625436,100.0,100.0,99.61470877566934
100.0,98.40638079022564,100.0,100.0
99.11154039443312,90.77925619821576,88.98525780768612,89.62080690945248
88.172107812571,70.19729378478749,25.751824367584128,16.076271512048795
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,15.98739795667636,21.285474266898124
23.05059570591145,26.84602386096841,42.13409205617599,42.481129797821296
51.05520973579988,85.57447647658408,86.69508128511522,85.45314817396499
82.8549156046059,78.18265502988164,71.92809863880986,71.91852133750166
80.28708775319573,82.80615432053499,84.33698880515837,82.99398855450812
86.19681670591966,85.07324759640869,90.69988872154912,90.80024876804544
91.36580295587348,89.07654526845226,87.8529242145352,81.69524204662824
79.37727692558688,44.81960836050441,43.65844221361515,42.71402860996083
43.69199660083354,31.837972946083404,14.110115017573484,11.175911519505194
9.977238658896232,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,24.54605666524773
23.81970948505709,26.562073284915087,35.859259185532125,38.695553798493336
42.15089113394238,46.02975437223782,60.579195895827,70.48450091297876
68.44735455078917,81.27343473422825,83.62477285805309,82.75114306675852
79.63374663830018,84.00526023777081,90.40452571194402,90.3970408211548
81.19784122372299,77.8271164417834,74.3634570113225,71.54583328303387
74.42925886608003,73.89016960512724,69.58654481590577,65.93973095415484
51.62424269686519,54.249052541473326,55.06293191561697,38.35211921250787
31.762664832440088,25.261238502569867,21.20764689890673,18.785992686467985
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,10.86673967199206,20.674063528563664
31.709863451784337,31.360002232622318,31.359624075357004,32.77648506924425
34.84494732157849,54.87986284512608,58.05256343343728,61.49075355407146
61.63429617456781,60.64013739448044,71.85452158351295,81.00601128254519
97.88951468331985,100.0,100.0,99.07789187752148
100.0,98.98576600240963,98.4264314853913,98.92946971238204
97.61148174263305,82.60305531331743,84.22006105320114,77.76385109041352
76.23827599991047,75.29011022873233,75.3906513411296,72.34885444784076
72.34265368837222,70.58548861507587,69.14190303364352,68.09475183524391
63.3012925505403,49.166563312211146,33.417973956593,26.116333156403822
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
96.77165198137772,96.9019586015934,93.47295125122058,93.09501257250366
90.34148663216578,92.92517531429354,94.9663473022492,97.95935224079176
96.38104299556244,95.71694042012967,96.34026177280552,96.76972334814003
98.19225904938226,96.56233446735712,92.2619906516428,91.68325797073516
99.90666530272034,99.27219663882934,100.0,100.0
99.33807942204878,83.6801236079017,82.33199484718169,78.71391860056836
76.52788443347801,75.55672126965119,74.99490698764367,74.25000298486087
74.2930841545654,68.85268811202258,67.1963609130871,70.26584349464912
62.94584825072954,47.64996551376056,31.20788314107359,26.742474232654946
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
98.00539696826338,97.06592489570949,92.48105745077468,92.76783725033218
90.99841225275672,94.51680070298612,95.37245990683002,98.761621349083
98.483767316276,95.9905759908003,97.15325233612984,98.63463439787203
96.50647295692428,97.8713089115901,91.269160891786,91.00951820076664
79.73877384222058,67.55603468988238,60.78532347011655,55.18819053190294
63.81815010148823,74.62220231450493,74.46752929270032,74.03601269761268
67.99623659005549,63.8714251773625,56.79790580107067,67.45280022158704
66.01018424483868,66.24123562570347,36.26955883403596,18.079469926852838
15.440745372411614,5.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,4.0,7.0
10.663525400566732,21.862729137390403,21.89734262446087,26.142338479464264
33.08481260562231,54.26482027060265,63.41747375505263,64.21927160876392
67.20807331267893,65.97677432429256,67.35179439375011,80.14635104733777
83.29227804688686,83.49037382958835,80.19663740395468,81.92285195201767
85.46828199961931,85.71461803201836,89.51976590828698,90.82333719547958
91.1563887396054,90.98423169552038,86.50055503977293,84.02612958969218
79.34397104590045,45.68386880304415,41.737006732468274,44.59195646282944
42.32423253135818,30.914343341903017,12.540708600067385,10.887163370830926
11.529120143721949,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,26.870763408548576
24.725106683204952,28.144599417394986,34.8090457656441,40.10324912187346
44.27022963784389,45.35506758893983,59.79390155078962,68.0870893749374
69.21403719187406,82.7805006505278,82.25300057581626,81.10997158485935
78.86849137497856,84.28727891820441,89.09259621296182,92.7653765141592
100.0,98.63122523975368,100.0,99.67282901181235
97.55085354729098,83.28532031869456,82.46419273668485,78.70873087731931
76.31983303808981,78.38484220365707,76.61952254563347,73.73322817466438
69.93788989164305,68.68192032045717,69.20637818402999,69.49632234651894
62.08406558671432,47.93984328494578,31.845232956286186,26.468313129891836
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
95.52451993537434,98.93652097412333,94.603424142776,93.42648292127652
92.61618549592814,92.2007385488521,95.9591128107764,96.3203441428598
98.0099942465227,92.8529292322938,97.33641784859624,98.79553360405352
99.96342247576544,96.0651465974792,92.86397098784217,91.61189923377088
85.14291409660476,83.42763806709625,82.8487934467462,77.51845190624606
87.35099814993023,89.37855192513568,100.0,98.11458644083363
99.87269429342518,98.96222446608272,100.0,100.0
98.99652019690446,93.73823853734764,85.90139218844956,75.06515702330206
64.10858917967063,39.515958352780586,37.82097560152395,27.26891092988708
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.435460670996497,20.46571488321303,23.01749225071627
29.38966971983797,38.00187995317391,39.504840636662514,42.24761557580824
41.6888954758247,88.22093489132408,96.4616612121674,94.9910961128192
96.53410373293228,96.31162466327508,96.77989205510823,97.89357280770888
100.0,97.22711271572186,99.8513055701591,100.0
95.93588504517184,82.46788978882435,81.84162243481546,76.06969017773226
77.85441760939477,76.76217737156057,75.9625916014657,72.5446543013673
71.65163369613344,71.35574846107698,69.08534946415983,68.78922440734786
62.05304719319019,48.01527561228617,33.37784118449874,25.925474840745625
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
97.48830495030008,97.70478195559656,93.19146484077372,92.689330733583
90.6520217389176,93.01445360997198,94.23952498152858,96.69447661493288
98.07231801441463,94.58137905806257,97.45249076283066,97.16626686629436
97.00647392901811,95.09947596481918,91.85334603442548,91.21562409190877
79.3193444043913,80.8822100980538,73.69378583009888,71.96371877442604
75.16095805868389,74.86986280908263,69.74295073869636,65.55197007773154
50.19570161922536,54.2508645774503,53.48440348914521,39.76891815263168
31.543611059764107,24.793927327627447,19.650913033130347,18.31626891719568
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,9.929604022866751,18.500245867955208
32.4246400330779,32.05548856238115,31.68713201843065,34.79985352850125
33.83085917884309,55.245051731144265,56.83640586489715,60.29259170008227
62.0529570981562,60.679655386139785,74.53193402344397,80.7948785705353
100.0,100.0,100.0,100.0
80.29854411651715,81.64359235954547,73.92879400369345,71.23339954825072
75.18581576488424,74.69061584118096,69.80363119394434,65.67122090502994
51.52516196611989,55.2555944720046,52.73873345419657,42.051536380172415
30.77941023236561,24.10128424358783,21.288846816553303,18.307770957037768
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,10.309140607384226,19.27647700777293
31.754520362138106,31.7190446862032,32.15699834989529,34.28381787879474
33.16974958308954,55.63997191640319,58.23833430375958,60.602875585946784
62.87719243913405,61.21152548084952,70.89369612794654,80.93317209286525
99.37441513907623,100.0,100.0,98.7595066022688
99.0134407545508,100.0,99.5767874672115,99.72981819531624
80.82912006078831,62.01319320130969,45.65486343959983,39.84962943103376
40.56253314203561,39.331928268369786,35.27951690638459,40.1734521676319
39.32455255127513,40.00963632229956,32.100768478676585,25.24574923302692
17.328138651856328,13.815326578932725,14.121529453451789,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,15.47749762401364,15.855634046521748,47.60249436230385
48.41384174435335,58.20828289213577,69.62827121780067,94.9745957188336
93.0138708525801,94.04347649470913,89.71900236132048,86.92065212457075
93.91869553586102,96.0414859029504,98.32935950764464,99.07687184876508
100.0,97.88691411939706,99.8728251879526,100.0
97.57931399167968,99.10598465889368,98.37158651361769,100.0
98.1209783055098,99.85563762689578,99.49288907009976,100.0
99.71968217150008,92.313192353476,89.15741533649235,89.03515890417671
86.54697482008454,70.609869952753,24.59829391584387,16.579162453633405
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,18.1565158554352,19.984933233221923
22.280478953427465,25.77647795560679,40.281382530620256,41.06587682966945
51.70247632060733,85.79195578668889,87.14837543525641,86.97366919134723
82.83139395424558,78.26968847648483,71.47019390359816,71.43885786882915
78.52546277747847,84.53309650046316,82.57005114511732,83.24783468307703
98.23981214586266,100.0,99.31844292988976,100.0
94.86946657104636,82.46055763694301,82.48924911424078,77.1630966061029
77.16682305363636,76.9693164043161,75.83270746320663,73.67269916234784
69.68188942720431,71.64206911292318,69.3998803188797,68.53001493029336
62.6512225701014,47.87344800815017,32.18266157190377,26.33713967064208
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
95.44141250011366,96.18742210829498,93.6384707378886,92.88341959839116
89.41063844054993,92.94189711697322,93.8518167997866,97.92681242907338
96.03098820019665,94.50572489238262,97.89117455112287,96.76672789312764
99.3468535982357,97.37405422805824,90.47423990595858,91.42598578050766
100.0,98.79989208344304,99.6456434242544,98.40443511677653
79.86003282994267,63.25978453159394,46.69149550873443,38.97854125795848
42.26122414033371,36.36706484243032,36.84878540316156,36.51912134635364
38.98647524020242,40.35111867383067,31.963554082707784,26.10150472317513
18.710794888078343,14.646921683202212,15.757270247580475,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,14.59193534508216,17.625035729365845,47.01737465898819
49.550077523053005,55.59376581550603,69.78672739582836,95.57457330546502
94.15567381273992,93.60724334313262,88.48008976245583,87.38880251462514
95.49684604571532,97.3621344146382,100.0,100.0
98.89009747382865,100.0,99.28006972342727,99.06838832495114
100.0,99.972436335696,100.0,99.7414453389589
98.24417118899296,83.82983930761554,83.44387615357304,77.16798268895012
76.51888542299116,75.54390996780212,76.12960681162632,74.17334166364473
70.98628727848254,71.70813363785831,69.6487865160109,68.18516653850034
64.04895511181634,47.63398866938298,35.2423842749228,24.157861718676276
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
96.7451348166974,96.41017485657106,93.4374018175234,92.09507484046657
89.36665247007919,91.29114068338372,94.79787371527316,98.06606781946596
98.22173499630436,94.49569952719068,99.51408186206238,97.86947480040553
97.53321430665164,95.57616118922932,92.21806278081591,90.46289704123616
100.0,99.81746220325032,100.0,98.49788803159508
80.74754757376184,60.366496225069966,45.79676950984542,39.9498018335422
41.94823960567079,37.85110904596729,34.8245840469832,39.90166341559772
38.56675388045748,40.609092861124864,31.78991922472053,25.27288598144428
19.51806687246102,14.570326380239797,13.733366746129557,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,16.25650418259042,16.88549044672055,48.33825840137423
49.15907026720991,59.961117188570896,68.63559570507356,93.24465245418138
94.17090234159612,94.63966666831554,87.25468557985849,85.55052635857491
95.37448873058106,98.48656327352838,100.0,100.0
100.0,100.0,100.0,100.0
86.48586378040252,87.54214849819918,89.49803903493533,89.35629851926288
90.11896977447108,90.44000434892148,86.01118526093872,82.47376752614875
79.81971103700029,42.21036618499835,45.054633826028486,43.070080278224616
43.6792970841569,31.64210234005853,15.114727031133988,13.89024505745989
11.340962043531649,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,24.84872512188588
24.97101848498296,28.42714295191813,35.29724203735436,39.00420744556113
44.29278406458853,45.27087321346631,61.184174761474175,68.76041964236195
69.33995588168526,82.28705824978061,80.41423691339156,81.90316394584538
80.19875745700396,84.58605809969221,91.1777689953113,89.00347054512655
100.0,99.77965697367787,100.0,98.67865215550708
80.65444308215399,60.555310939976096,47.86981493937191,39.38213540353829
40.05545164542216,39.102455569413685,36.49480839198217,37.15354431412685
39.39399645852248,40.20896007177261,32.43258453026473,26.09031930024378
17.923243520616584,13.93668453300772,16.05874182353571,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,14.583460900795131,16.653194659475577,47.2105324493872
48.04099519640081,57.06872121920574,69.49524925741753,93.00240534933076
92.39450795706348,94.1054222434706,89.5355570879334,87.53722400934896
95.28576995574048,96.39231145521286,99.78508749482975,100.0
100.0,98.68838803580284,99.39825007951043,100.0
99.5729055786213,98.60987195380092,99.78030442363378,100.0
80.4520566646345,61.03839584891047,46.539979444704855,40.89799368242604
39.56353278841991,38.8835400228233,36.659972129164224,37.26402504953399
40.067849727107074,41.52116530485733,32.174993124514664,24.15130376391782
17.98901828153585,14.606203534662663,16.4654796732575,2.0
3.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,16.117761205630558,15.766421233366591,46.23831728546425
47.62184242665218,58.83378695703231,68.66006399832727,93.2556706145252
94.26562455586374,92.82727284603342,88.44865164205287,85.15408372371235
96.28193673847667,97.9446464239752,100.0,98.51201900066506
99.00815935892749,100.0,99.14931711901929,100.0
87.29080190870451,87.67102341448435,89.71744013025436,90.55828786057928
90.20532589998618,91.21456781725723,86.33496129621017,82.14903207485655
77.70691504397453,44.25677722240793,44.09536057072465,43.92948587837443
42.99268173596189,30.07370581843724,12.32225627650825,12.04106099302142
10.995736554120969,8.0,2.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,8.0,7.0,25.188699828507826
24.707437847083423,28.19038403163142,34.306697529496034,39.65658065375233
44.2468410890801,46.36378981347499,60.78071651719476,68.96354179294889
68.5798598665537,83.88218888914649,84.1265323467811,81.2613638706578
78.73975178255573,84.69455632784799,90.417450273917,91.79913441291929
86.48190712032549,84.70659038802569,83.8422843798921,78.02010931881449
86.47821088973237,87.97118294877647,98.4239122733194,99.5010331570154
99.26529258511007,100.0,98.84527957466167,98.61537568647604
100.0,95.5366283734976,86.32689608397813,69.79703381465752
65.19262132033637,40.481037341744965,38.52291219602128,30.71251636849825
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.8129064731574,23.08927554950764,22.80781405179116
32.13155935755565,38.53483613595144,40.32964375283572,39.80925864315515
43.03663152237253,88.89985031440084,94.45179637237604,96.97333611717688
96.12322446941592,95.59329899685298,96.2937412114534,96.02625259171066
100.0,98.34108981679208,100.0,98.9418732053116
97.20997138489666,82.58151342631136,83.71240954056846,79.69433224422112
76.63607685458096,78.2423801487748,75.73261607655162,73.70356987979766
69.52673200628045,69.55809416492183,69.7340478551094,70.00925356645104
61.50954421915636,49.335543002533406,33.42221288535532,24.16646652725941
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
96.89116648577414,95.53896338652362,93.61724741737304,94.85223709892296
91.01303361023304,92.17310428169988,97.18955593636412,97.8532297238251
97.4862492483656,95.74491824093624,96.5782845305257,97.98252133286265
97.50949930067137,96.82085333261632,91.04136898329612,90.06536794260555
79.93747560871265,68.41473964785085,59.44624519223876,54.74033250286325
63.62099395954377,72.68093913310764,73.99192402371266,73.75124178617867
66.50977290755135,62.33860058790187,55.99675023774184,67.91993001076528
66.31039145877725,64.96994280694106,35.30301497071129,18.719596294286408
15.164677703930767,5.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,4.0,7.0
9.531537100757651,23.614430166689104,18.751213585248536,28.652247069093374
34.03781845016719,54.78906159568882,63.81498644102808,65.87349465357718
65.98455881442008,65.86237867502662,67.1218638530761,83.9786236764577
84.09380172547229,83.6318062049631,79.03429216591158,79.26735853033709
84.30449553600462,83.87104344891411,84.47782740966461,77.21381233724406
86.76776882424366,87.6746562289731,98.67404084491125,97.09338713640004
100.0,97.08642817075965,100.0,99.7308792453854
98.82803764864066,95.7357706052148,84.15403538296185,70.39838471361165
65.31969372629443,38.54559467442754,37.62733605476048,24.673318112436853
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,11.96737850492121,22.212714618166512,22.187215547047437
29.40340392839953,37.08600164716282,38.57718073910824,40.65158026470277
43.386743921017846,88.35374846561287,95.49445023131484,94.82320399537414
95.16501349693992,93.72616006204784,97.19659191570209,96.58890079391824
83.77101028021237,83.22170928069406,85.8814437598452,77.41975321441319
87.05386174635721,88.9340032015214,100.0,100.0
99.20813185814411,100.0,97.48735487173047,98.20738120221714
100.0,95.92647247551216,85.70045883554106,73.30879662966147
65.07551898164957,38.576394704520986,37.99887594692475,28.819602080475576
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.135126060544728,19.77278269685473,21.887977207387166
31.57932597335979,37.90084717535567,37.9192270057852,40.47581691962611
41.94963973384656,89.87888590796774,94.7266460748397,96.87052678688224
95.30085006484906,93.64424699319306,96.95800696509266,97.77269366563884
100.0,99.89657991369864,99.11756172345764,99.2386256462272
100.0,100.0,100.0,98.00848838345478
99.95462443387216,91.84181385058017,87.08639490700338,87.99246036331145
86.60269377425875,68.80943251795522,26.97490871697637,16.43072036858683
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,18.17913329897892,20.96106149438305
22.363217461852045,26.070875380044743,42.08763443152864,40.32854927752371
52.592510345555176,86.77791632664022,85.91377524406735,85.23347403596988
81.15321550152102,79.03400704220084,71.90068844612625,71.56286777302698
80.82559712896916,85.22122999781962,85.00833950616996,81.34281411892927
79.37546009872192,79.06085448309607,73.24922882442608,69.18432920383034
72.72830687668198,76.1597874547953,70.12352127117153,65.77897835158171
51.15269824783404,53.8637925142561,53.63151278651791,39.90193908025118
31.39205896288392,23.99518044530807,20.14470504358887,19.699311529331425
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,8.630215752947477,16.852161320760047
33.67151899283652,31.600008050658133,33.99381391280229,33.538134045764735
34.398970224030855,54.21396258093598,58.61450283696677,61.01049539373319
63.3061628565991,63.19283201109418,72.4525436107843,81.45545451747627
100.0,100.0,98.60950611042064,98.09658204048108
100.0,100.0,99.49013340667555,100.0
100.0,100.0,100.0,100.0
97.74120154526952,93.79449580362068,89.14704552678445,88.0985935546556
87.9538456603945,70.0167229210512,26.23604092398292,15.323907216393112
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,18.2233810181246,21.505035652109896
23.17427848631872,25.67860923404141,41.53562193630467,40.8004265766831
51.00332484800263,84.94629529526637,86.45308712878126,85.88871412178597
83.58503030202702,78.9097389689452,71.3438511630384,70.79259793645079
80.08441808366939,84.05878560280297,84.77214903486052,84.3122587576035
88.02049813537043,84.77457098689639,81.87408111999001,77.65199771605664
86.13554544164403,90.14710025222732,99.70247174258704,97.9310175092889
98.72462786324188,99.0160773670079,99.2268542922892,100.0
98.8256446235654,95.74706612130772,86.1590828557788,73.40893158620626
64.24931612390765,36.565048279071306,38.14464738759887,26.46458275168397
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,3.0,4.0
7.0,13.87935099477808,19.842595984496583,23.698260213547137
27.634013064270263,38.189824597341946,37.98158252910801,41.30843968916948
43.02939826600541,88.34289878873552,97.17675499362716,96.89432675151284
96.0680383473679,94.3058086614645,97.6067373136394,98.297143292608
98.92875529343728,100.0,99.50884879380122,100.0
96.93780032749376,84.2141231334297,83.6576804946422,78.21649019204288
76.66876641312497,77.71218851972611,76.24439198722594,73.22860809007142
71.37357007763384,71.19419839372996,68.24814555456956,69.23473420523538
61.56000338517463,49.37737564445875,32.07516052187926,26.35381860013729
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,8.0,8.0
98.31088455519765,97.25062329032744,93.70193237184016,91.74338343084544
91.78139151133558,93.59696282968495,95.4425493235806,97.6929974922681
99.82912308758615,95.43657066938933,99.24934874721887,97.61721377298608
99.17909746081322,96.04355290148384,91.84576361025488,89.80980784260204
99.86175220957227,99.5587562583608,97.68725858673392,100.0
100.0,100.0,98.71396475827844,98.2078857413154
95.8227542066488,92.32203683893697,86.94829141110276,89.13107202214351
87.74513755039479,71.44844158272103,26.781180891706203,16.346556504507006
7.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
2.0,4.0,18.97278956351835,21.71408621585667
23.26320288084432,26.264084352537257,39.62261520060957,42.25995469086331
51.74630184648079,85.39166879994463,86.51683515530567,86.10639003760858
80.78477640523153,79.21552387098883,70.59453942418081,70.863420230759
80.19267622603307,84.05979069990924,84.60052593200817,82.17378292010982
77.0458577685868,68.2431075502011,61.57891856699899,56.76408344252357
63.61624527164451,76.10805101240626,73.1975919966269,74.89608550939082
66.88517787451237,65.2553341882201,57.071893664241486,67.36808689520008
66.25754408735897,66.55697163591016,35.307023290272774,18.41538147044379
17.340029935143942,5.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,3.0,4.0,7.0
11.384566484952709,21.90227238101141,22.96853367930412,26.218449713505493
35.22554791561322,54.62458731194472,64.00194803684981,64.16191719253496
64.58671147488936,64.64363131030206,68.30451465180548,83.78389460652727
85.48253592328304,83.70192751896242,79.82759545492452,81.12052220575175
80.84588023732987,81.09803930240308,72.77198533488853,70.95852427227045
74.65585235568972,75.77721987991266,68.17972604665819,67.99571733951727
50.84689623241343,54.53369376779815,55.84252928549096,39.99965417699581
30.849951846523066,22.697809910536147,19.82216201418386,17.942977130799193
6.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,10.606472293323655,19.160616519988103
31.933390575594878,31.301819632062283,33.19614874395025,32.70756175530443
32.76479621657476,56.33258400595298,57.12058520897094,60.17240477247966
60.84990831084407,63.49040316027726,73.205932485947,81.08008506312086
99.72357192582749,99.22393890799228,100.0,99.70779097971472
